id,name,artist,cardClass,cost,attack,health,set,type,rarity
CS1_069,Rampant des tourbières,Monica Langlois,NEUTRAL,5,3,6,EXPERT1,MINION,COMMON
CS1_112,Nova sacrée,Luca Zontini,PRIEST,3,,,LEGACY,SPELL,FREE
CS1_113,Contrôle mental,Sean O’Daniels,PRIEST,10,,,LEGACY,SPELL,FREE
CS1_129,Feu intérieur,Steve Prescott,PRIEST,1,,,EXPERT1,SPELL,COMMON
CS1_130,Châtiment sacré,Steve Ellis,PRIEST,1,,,LEGACY,SPELL,FREE
CS2_003,Vision télépathique,Michael Komarck,PRIEST,1,,,LEGACY,SPELL,FREE
CS2_004,Mot de pouvoir : Bouclier,Jessica Jung,PRIEST,1,,,LEGACY,SPELL,FREE
CS2_005,Griffe,Dany Orizio,DRUID,1,,,LEGACY,SPELL,FREE
CS2_007,Toucher guérisseur,Cyril Van Der Haegen,DRUID,3,,,LEGACY,SPELL,FREE
CS2_008,Éclat lunaire,Richard Wright,DRUID,0,,,LEGACY,SPELL,FREE
CS2_009,Marque du fauve,Brad Vancata,DRUID,2,,,LEGACY,SPELL,FREE
CS2_011,Rugissement sauvage,Grace Liu,DRUID,3,,,LEGACY,SPELL,FREE
CS2_012,Balayage,Sean O’Daniels,DRUID,4,,,LEGACY,SPELL,FREE
CS2_013,Croissance sauvage,James Ryman,DRUID,3,,,LEGACY,SPELL,FREE
CS2_022,Métamorphose,Vance Kovacs,MAGE,4,,,LEGACY,SPELL,FREE
CS2_023,Intelligence des Arcanes,Dave Berggren,MAGE,3,,,LEGACY,SPELL,FREE
CS2_024,Éclair de givre,Steve Ellis,MAGE,2,,,LEGACY,SPELL,FREE
CS2_025,Explosion des Arcanes,Howard Lyon,MAGE,2,,,LEGACY,SPELL,FREE
CS2_026,Nova de givre,Josh Tallman,MAGE,3,,,LEGACY,SPELL,FREE
CS2_027,Image miroir,Jim Nelson,MAGE,1,,,LEGACY,SPELL,FREE
CS2_028,Blizzard,Chris Seaman,MAGE,6,,,EXPERT1,SPELL,RARE
CS2_029,Boule de feu,Ralph Horsley,MAGE,4,,,LEGACY,SPELL,FREE
CS2_031,Javelot de glace,Alex Horley Orlandelli,MAGE,1,,,EXPERT1,SPELL,COMMON
CS2_032,Choc de flammes,Romain De Santi,MAGE,7,,,LEGACY,SPELL,FREE
CS2_033,Élémentaire d’eau,John Avon,MAGE,4,3,6,LEGACY,MINION,FREE
CS2_037,Horion de givre,Alex Horley Orlandelli,SHAMAN,1,,,LEGACY,SPELL,FREE
CS2_038,Esprit ancestral,Zoltan & Gabor,SHAMAN,2,,,EXPERT1,SPELL,RARE
CS2_039,Furie des vents,Justin Sweet,SHAMAN,2,,,LEGACY,SPELL,FREE
CS2_041,Guérison ancestrale,Dan Scott,SHAMAN,0,,,LEGACY,SPELL,FREE
CS2_042,Élémentaire de feu,Ralph Horsley,SHAMAN,6,6,5,LEGACY,MINION,FREE
CS2_045,Arme croque-roc,Alex Horley Orlandelli,SHAMAN,2,,,LEGACY,SPELL,FREE
CS2_046,Furie sanguinaire,Luca Zontini,SHAMAN,5,,,LEGACY,SPELL,FREE
CS2_053,Double vue,Lars Grant-West,SHAMAN,3,,,EXPERT1,SPELL,EPIC
CS2_057,Trait de l’ombre,Dave Allsop,WARLOCK,3,,,LEGACY,SPELL,FREE
CS2_059,Diablotin de sang,Bernie Kang,WARLOCK,1,0,1,EXPERT1,MINION,COMMON
CS2_061,Drain de vie,Alex Horley Orlandelli,WARLOCK,3,,,LEGACY,SPELL,FREE
CS2_062,Flammes infernales,Chippy,WARLOCK,3,,,LEGACY,SPELL,FREE
CS2_063,Corruption,Wayne Reynolds,WARLOCK,1,,,LEGACY,SPELL,FREE
CS2_064,Infernal de l’effroi,Zoltan & Gabor,WARLOCK,6,6,6,LEGACY,MINION,FREE
CS2_065,Marcheur du Vide,Alex Horley Orlandelli,WARLOCK,1,1,3,LEGACY,MINION,FREE
CS2_072,Attaque sournoise,Michael Sutfin,ROGUE,0,,,LEGACY,SPELL,FREE
CS2_073,Sang froid,Alex Horley Orlandelli,ROGUE,1,,,EXPERT1,SPELL,COMMON
CS2_074,Poison mortel,Trevor Jacobs,ROGUE,1,,,LEGACY,SPELL,FREE
CS2_075,Attaque pernicieuse,Frank Cho,ROGUE,1,,,LEGACY,SPELL,FREE
CS2_076,Assassiner,Glenn Rane,ROGUE,4,,,LEGACY,SPELL,FREE
CS2_077,Sprint,James Zhang,ROGUE,5,,,LEGACY,SPELL,FREE
CS2_080,Lame d’assassin,Brian Huang,ROGUE,4,2,,LEGACY,WEAPON,FREE
CS2_084,Marque du chasseur,Jimmy Lo,HUNTER,1,,,LEGACY,SPELL,FREE
CS2_087,Bénédiction de puissance,Zoltan Boros,PALADIN,1,,,LEGACY,SPELL,FREE
CS2_088,Gardien des rois,E. M. Gist,PALADIN,7,5,7,LEGACY,MINION,FREE
CS2_089,Lumière sacrée,Zoltan & Gabor,PALADIN,2,,,LEGACY,SPELL,FREE
CS2_091,Justice de la Lumière,Glenn Rane,PALADIN,1,1,,LEGACY,WEAPON,FREE
CS2_092,Bénédiction des rois,Lucas Graciano,PALADIN,4,,,LEGACY,SPELL,FREE
CS2_093,Consécration,Vance Kovacs,PALADIN,3,,,LEGACY,SPELL,FREE
CS2_094,Marteau de courroux,Efrem Palacios,PALADIN,3,,,LEGACY,SPELL,FREE
CS2_097,Championne en vrai-argent,Ryan Sook,PALADIN,4,4,,LEGACY,WEAPON,FREE
CS2_103,Charge,Alex Horley Orlandelli,WARRIOR,3,,,LEGACY,SPELL,FREE
CS2_104,Saccager,Jonboy Meyers,WARRIOR,2,,,EXPERT1,SPELL,COMMON
CS2_105,Frappe héroïque,Jonboy Meyers,WARRIOR,2,,,LEGACY,SPELL,FREE
CS2_106,Hache de guerre embrasée,Lucas Graciano,WARRIOR,2,3,,LEGACY,WEAPON,FREE
CS2_108,Exécution,Dany Orizio,WARRIOR,1,,,LEGACY,SPELL,FREE
CS2_112,Faucheuse en arcanite,Stefan Kopinski,WARRIOR,5,5,,LEGACY,WEAPON,FREE
CS2_114,Enchaînement,Phroilan Gardner,WARRIOR,2,,,LEGACY,SPELL,FREE
CS2_117,Prophète du Cercle terrestre,Alex Horley Orlandelli,NEUTRAL,3,3,3,EXPERT1,MINION,COMMON
CS2_118,Enragé du magma,Matt Gaser,NEUTRAL,3,5,1,LEGACY,MINION,FREE
CS2_119,Gueule d’acier des oasis,Ittoku,NEUTRAL,4,2,7,LEGACY,MINION,FREE
CS2_120,Crocilisque des rivières,Daren Bader,NEUTRAL,2,2,3,LEGACY,MINION,FREE
CS2_121,Grunt loup-de-givre,Richie Marella,NEUTRAL,2,2,2,LEGACY,MINION,FREE
CS2_122,Chef de raid,Phill Gonzales,NEUTRAL,3,2,3,LEGACY,MINION,FREE
CS2_124,Chevaucheur de loup,Dany Orizio,NEUTRAL,3,3,1,LEGACY,MINION,FREE
CS2_125,Grizzly Ferpoil,Lars Grant-West,NEUTRAL,3,3,3,LEGACY,MINION,FREE
CS2_127,Patriarche dos-argenté,Daren Bader,NEUTRAL,3,1,4,LEGACY,MINION,FREE
CS2_131,Chevalier de Hurlevent,Ladronn,NEUTRAL,4,2,5,LEGACY,MINION,FREE
CS2_141,Fusilier de Forgefer,Tooth,NEUTRAL,3,2,2,LEGACY,MINION,FREE
CS2_142,Géomancien kobold,Gabor Szikszai,NEUTRAL,2,2,2,LEGACY,MINION,FREE
CS2_146,Matelot des mers du Sud,Dan Brereton,NEUTRAL,1,2,1,EXPERT1,MINION,COMMON
CS2_147,Inventrice gnome,Court Jones,NEUTRAL,4,2,4,LEGACY,MINION,FREE
CS2_150,Commando foudrepique,Kev Walker,NEUTRAL,5,4,2,LEGACY,MINION,FREE
CS2_151,Champion de la Main d’argent,Matt Starbuck,NEUTRAL,5,4,4,EXPERT1,MINION,COMMON
CS2_155,Archimage,Steve Ellis,NEUTRAL,6,4,7,LEGACY,MINION,FREE
CS2_161,Assassin de Ravenholdt,Ralph Horsley,NEUTRAL,7,7,5,EXPERT1,MINION,RARE
CS2_162,Seigneur de l’arène,E. M. Gist,NEUTRAL,6,6,5,LEGACY,MINION,FREE
CS2_168,Écumeur murloc,Dan Scott,NEUTRAL,1,2,1,LEGACY,MINION,FREE
CS2_169,Jeune faucon-dragon,Greg Hildebrandt,NEUTRAL,1,1,1,EXPERT1,MINION,COMMON
CS2_171,Sanglier brocheroc,Howard Lyon,NEUTRAL,1,1,1,LEGACY,MINION,FREE
CS2_172,Raptor Rougefange,Dan Brereton,NEUTRAL,2,3,2,LEGACY,MINION,FREE
CS2_173,Guerrier branchie-bleue,Jakub Kasper,NEUTRAL,2,2,1,LEGACY,MINION,FREE
CS2_179,Maître-bouclier de Sen’jin,Brian Despain,NEUTRAL,4,3,5,LEGACY,MINION,FREE
CS2_181,Maître-lame blessé,Samwise,NEUTRAL,3,4,7,EXPERT1,MINION,RARE
CS2_182,Yéti noroît,Mauro Cascioli,NEUTRAL,4,4,5,LEGACY,MINION,FREE
CS2_186,Golem de guerre,Dave Kendall,NEUTRAL,7,7,7,LEGACY,MINION,FREE
CS2_187,Garde de Baie-du-Butin,Matt Cavotta,NEUTRAL,5,5,4,LEGACY,MINION,FREE
CS2_188,Sergent grossier,Luca Zontini,NEUTRAL,1,1,1,EXPERT1,MINION,COMMON
CS2_189,Archère elfe,Steve Prescott,NEUTRAL,1,1,1,LEGACY,MINION,FREE
CS2_196,Chasseuse de Tranchebauge,Clint Langley,NEUTRAL,3,2,3,LEGACY,MINION,FREE
CS2_197,Ogre-magi,James Ryman,NEUTRAL,4,4,4,LEGACY,MINION,FREE
CS2_200,Ogre rochepoing,Brian Despain,NEUTRAL,6,6,7,LEGACY,MINION,FREE
CS2_201,Chien du Magma,E. M. Gist,NEUTRAL,7,9,5,LEGACY,MINION,FREE
CS2_203,Chouette bec-de-fer,Trevor Jacobs,NEUTRAL,3,2,1,EXPERT1,MINION,COMMON
CS2_213,Missilière téméraire,John Polidora,NEUTRAL,6,5,2,LEGACY,MINION,FREE
CS2_221,Forgeron malveillant,Justin Sweet,NEUTRAL,5,4,6,EXPERT1,MINION,COMMON
CS2_222,Champion de Hurlevent,Doug Alexander,NEUTRAL,7,7,7,LEGACY,MINION,FREE
CS2_226,Chef de guerre loup-de-givre,James Ryman,NEUTRAL,5,4,4,LEGACY,MINION,FREE
CS2_227,Nervi de la KapitalRisk,John Polidora,NEUTRAL,5,7,6,EXPERT1,MINION,COMMON
CS2_231,Feu follet,Malcolm Davis,NEUTRAL,0,1,1,EXPERT1,MINION,COMMON
CS2_232,Protecteur Écorcefer,Dave Allsop,DRUID,8,8,8,LEGACY,MINION,FREE
CS2_233,Déluge de lames,Hideaki Takamura,ROGUE,2,,,EXPERT1,SPELL,RARE
CS2_234,Mot de l’ombre : Douleur,Raymond Swanland,PRIEST,2,,,LEGACY,SPELL,FREE
CS2_235,Clerc de Comté-du-Nord,Terese Nielsen,PRIEST,1,1,3,LEGACY,MINION,COMMON
CS2_236,Esprit divin,Jim Pavelec,PRIEST,2,,,LEGACY,SPELL,COMMON
CS2_237,Busard affamé,Bernie Kang,HUNTER,2,2,1,LEGACY,MINION,FREE
CS3_001,"Aegwynn, la Gardienne",Luke Mancini,MAGE,5,5,5,CORE,MINION,LEGENDARY
CS3_002,Rituel funeste,L. Lullabi & A. Bozonnet,WARLOCK,0,,,LEGACY,SPELL,RARE
CS3_003,Geôlier gangrâme,Juyoung Oh,WARLOCK,5,4,6,LEGACY,MINION,EPIC
CS3_005,Vanessa VanCleef,Wayne Reynolds,ROGUE,2,2,3,LEGACY,MINION,LEGENDARY
CS3_007,Zappeur novice,Eric Braddock,SHAMAN,1,3,2,CORE,MINION,COMMON
CS3_008,Matelot de la Voile sanglante,Vika Yarova,WARRIOR,1,2,1,LEGACY,MINION,COMMON
CS3_009,Cache de guerre,Jason Kang,WARRIOR,3,,,LEGACY,SPELL,RARE
CS3_012,Druidesse de Nordrassil,Dave Greco,DRUID,4,3,5,LEGACY,MINION,RARE
CS3_013,Esprit de l’ombre,BOSi Studio,PRIEST,3,4,3,CORE,MINION,COMMON
CS3_014,Clerc cramoisi,Konstantin Porubov,PRIEST,1,1,3,LEGACY,MINION,RARE
CS3_015,Éleveur sélectif,Vladimir Kafanov,HUNTER,2,1,3,CORE,MINION,RARE
CS3_016,Rétribution,L. Lullabi & A. Bozonnet,PALADIN,1,,,LEGACY,SPELL,EPIC
CS3_017,Forgeur de glaives gan’arg,Forrest Imel,DEMONHUNTER,3,3,3,CORE,MINION,COMMON
CS3_019,Kor’vas Roncesang,Arthur Bozonnet,DEMONHUNTER,2,2,2,LEGACY,MINION,LEGENDARY
CS3_020,Inquisiteur illidari,James Ryman,DEMONHUNTER,8,8,8,CORE,MINION,RARE
CS3_021,Gangreseigneur asservi,Nicola Saviori,WARLOCK,7,4,10,LEGACY,MINION,COMMON
CS3_022,Flibustier des Voiles-de-Brume,David Kegg,NEUTRAL,2,2,2,CORE,MINION,RARE
CS3_024,Taelan Fordring,Steven Prescott,NEUTRAL,5,3,3,CORE,MINION,LEGENDARY
CS3_025,Seigneur Runthak,Trent Kaniuga,NEUTRAL,5,3,6,CORE,MINION,LEGENDARY
CS3_027,Volonté focalisée,Dave Greco,PRIEST,1,,,LEGACY,SPELL,RARE
CS3_028,Épanouissement dans l’ombre,Patrik Bjorkstrom,PRIEST,2,,,CORE,SPELL,RARE
CS3_029,Poursuite de la justice,James Ryman,PALADIN,2,,,LEGACY,SPELL,EPIC
CS3_030,Voltigeuse chanteguerre,Konstantin Turovec,WARRIOR,4,5,4,LEGACY,MINION,COMMON
CS3_031,Alexstrasza la Lieuse-de-Vie,Zoltan Boros,NEUTRAL,9,8,8,CORE,MINION,LEGENDARY
CS3_032,Onyxia la mère des couvées,Zoltan Boros,NEUTRAL,9,8,8,CORE,MINION,LEGENDARY
CS3_033,Ysera la Rêveuse,Zoltan Boros,NEUTRAL,9,4,12,CORE,MINION,LEGENDARY
CS3_034,Malygos le Tisse-sort,Zoltan Boros,NEUTRAL,9,4,12,CORE,MINION,LEGENDARY
CS3_035,Nozdormu l’Éternel,Zoltan Boros,NEUTRAL,7,8,8,CORE,MINION,LEGENDARY
CS3_036,Aile de mort le Destructeur,Zoltan Boros,NEUTRAL,10,12,12,CORE,MINION,LEGENDARY
CS3_037,Serre-du-ciel émeraude,Luca Zontini,NEUTRAL,1,2,1,CORE,MINION,COMMON
CS3_038,Gueule-rasoir branchie-rouge,Slawomir Maniak,NEUTRAL,2,3,1,CORE,MINION,COMMON
DAL_007,Manœuvre de Rafaam,Jim Nelson,WARLOCK,3,,,DALARAN,SPELL,COMMON
DAL_008,Manœuvre du Dr Boum,Konstantin Turovec,WARRIOR,4,,,DALARAN,SPELL,COMMON
DAL_009,Manœuvre d’Hagatha,Arthur Gimaldinov,SHAMAN,5,,,DALARAN,SPELL,RARE
DAL_010,Manœuvre de Cire-Pilleur,Konstantin Turovec,ROGUE,1,,,DALARAN,SPELL,RARE
DAL_011,Manœuvre de Lazul,J. Axer,PRIEST,0,,,DALARAN,SPELL,EPIC
DAL_030,Silhouette ténébreuse,Konstantin Turovec,PRIEST,2,2,2,DALARAN,MINION,EPIC
DAL_039,Infiltrateur habile,Zoltan Boros,PRIEST,5,2,6,DALARAN,MINION,RARE
DAL_040,Hurombre des Parias,Paul Mafayon,PRIEST,4,4,7,DALARAN,MINION,COMMON
DAL_047,Fontaine errante,James Ryman,SHAMAN,8,4,8,DALARAN,MINION,COMMON
DAL_049,Pêcheur des Entrailles,Jim Nelson,SHAMAN,2,2,3,DALARAN,MINION,RARE
DAL_052,Fangemorphe,Matt Dixon,SHAMAN,5,4,4,DALARAN,MINION,EPIC
DAL_058,Tapage-o-tron,Matt Dixon,NEUTRAL,4,3,8,DALARAN,MINION,RARE
DAL_059,Déchiqueteur dimensionnel,Daria Tuzova,WARRIOR,10,,,DALARAN,SPELL,RARE
DAL_060,Gobelin mécanique,A.J. Nazzaro,WARRIOR,3,3,3,DALARAN,MINION,RARE
DAL_062,Attaques circulaires,Ivan Fomin,WARRIOR,2,,,DALARAN,SPELL,RARE
DAL_063,Pincecalibur,Akkapoj T.,WARRIOR,4,3,,DALARAN,WEAPON,EPIC
DAL_064,Maître des explosifs Boum,Matt Dixon,WARRIOR,7,7,7,DALARAN,MINION,LEGENDARY
DAL_065,Âme sans repos,Matt Dixon,PRIEST,4,,,DALARAN,SPELL,COMMON
DAL_070,Le saccage-boum,Jerry Mascho,WARRIOR,10,7,9,DALARAN,MINION,LEGENDARY
DAL_071,Muter,Andrew Hou,SHAMAN,0,,,DALARAN,SPELL,COMMON
DAL_077,Aileron-Toxique,Anton Zemskov,NEUTRAL,1,1,2,DALARAN,MINION,COMMON
DAL_078,Soigneur itinérant,Tod Harris,NEUTRAL,4,3,2,DALARAN,MINION,COMMON
DAL_081,Joaillière sorcegarde,Adam Byrne,NEUTRAL,3,3,4,DALARAN,MINION,RARE
DAL_085,Croisée de Dalaran,James Ryman,NEUTRAL,5,5,4,DALARAN,MINION,COMMON
DAL_086,Espionne saccage-soleil,L. Lullabi & K. Turovec,NEUTRAL,2,2,3,DALARAN,MINION,COMMON
DAL_087,Mégère des Parias,Christopher Hayes,NEUTRAL,4,3,3,DALARAN,MINION,EPIC
DAL_088,Coffre-fort,L. Lullabi & K. Turovec,NEUTRAL,6,4,5,DALARAN,MINION,COMMON
DAL_089,Relieur de grimoire,Ivan Fomin,NEUTRAL,2,3,2,DALARAN,MINION,COMMON
DAL_090,Sournois des Parias,Andrew Hou,NEUTRAL,3,3,3,DALARAN,MINION,COMMON
DAL_092,Serviteur arcanique,Wayne Wu,NEUTRAL,2,2,3,DALARAN,MINION,COMMON
DAL_095,Sorcépée pourpre,Luke Mancini,NEUTRAL,4,1,6,DALARAN,MINION,COMMON
DAL_096,Gardien pourpre,Evgeniy Dlinnov,NEUTRAL,6,4,7,DALARAN,MINION,COMMON
DAL_141,Mesures désespérées,James Ryman,PALADIN,1,,,DALARAN,SPELL,RARE
DAL_146,Héraut de bronze,Alex Horley Orlandelli,PALADIN,3,3,2,DALARAN,MINION,COMMON
DAL_147,Orateur draconique,Arthur Bozonnet,PALADIN,5,3,5,DALARAN,MINION,EPIC
DAL_163,Corbeau messager,Grace Liu,MAGE,3,3,2,DALARAN,MINION,COMMON
DAL_173,L’heure la plus sombre,Slawomir Maniak,WARLOCK,6,,,DALARAN,SPELL,EPIC
DAL_177,Appel de l’invocateur,Jakub Kasper,MAGE,3,,,DALARAN,SPELL,RARE
DAL_182,Grenouille dardelangue,Patrik Bjorkstrom,MAGE,2,1,3,DALARAN,MINION,COMMON
DAL_185,Mère des couvées Aranasi,Slawomir Maniak,WARLOCK,6,4,6,DALARAN,MINION,COMMON
DAL_256,Aide de la forêt,Vladimir Kafanov,DRUID,8,,,DALARAN,SPELL,RARE
DAL_350,Pouvoir du cristal,Arthur Bozonnet,DRUID,1,,,DALARAN,SPELL,COMMON
DAL_351,Bénédiction des anciens,Steven Prescott,DRUID,3,,,DALARAN,SPELL,COMMON
DAL_352,Portail du Chant de cristal,Arthur Bozonnet,DRUID,2,,,DALARAN,SPELL,EPIC
DAL_354,Casse-noisettes,Steven Prescott,DRUID,1,2,1,DALARAN,MINION,COMMON
DAL_355,Tisse-vie,Vladimir Kafanov,DRUID,3,2,5,DALARAN,MINION,RARE
DAL_357,Luminécorce,Steven Prescott,DRUID,8,4,8,DALARAN,MINION,LEGENDARY
DAL_366,Contrat non identifié,Akkapoj T.,ROGUE,6,,,DALARAN,SPELL,EPIC
DAL_371,Tir marqué,Alex Garner,HUNTER,4,,,DALARAN,SPELL,COMMON
DAL_372,Archère des Arcanes,Rafael Zanchetin,HUNTER,4,3,3,DALARAN,MINION,EPIC
DAL_373,Tir rapide,L. Lullabi & K. Turovec,HUNTER,2,,,DALARAN,SPELL,COMMON
DAL_376,Annihilotron,Zoltan Boros,HUNTER,6,3,4,DALARAN,MINION,LEGENDARY
DAL_377,Neuf vies,Anton Zemskov,HUNTER,3,,,DALARAN,SPELL,EPIC
DAL_378,Libérer la bête,L. Lullabi & K. Turovec,HUNTER,6,,,DALARAN,SPELL,RARE
DAL_379,Vereesa Coursevent,James Ryman,HUNTER,7,5,6,DALARAN,MINION,LEGENDARY
DAL_400,Rat câbleur du M.A.L.,Jim Nelson,NEUTRAL,2,1,1,DALARAN,MINION,COMMON
DAL_413,Recruteur du M.A.L.,Tooth,PRIEST,2,2,2,DALARAN,MINION,COMMON
DAL_415,Voyou du M.A.L.,Mike Sass,ROGUE,3,1,5,DALARAN,MINION,COMMON
DAL_416,Cambrioleuse des Parias,Anton Zemskov,ROGUE,4,4,4,DALARAN,MINION,COMMON
DAL_417,As du casse Cire-Pilleur,L. Lullabi & K. Turovec,ROGUE,6,5,5,DALARAN,MINION,LEGENDARY
DAL_422,Prince du mal Rafaam,Alex Horley Orlandelli,WARLOCK,7,7,8,DALARAN,MINION,LEGENDARY
DAL_431,Reine du marais Hagatha,Alex Horley Orlandelli,SHAMAN,7,5,5,DALARAN,MINION,LEGENDARY
DAL_432,Breuvage de sorcière,Jakub Kasper,SHAMAN,2,,,DALARAN,SPELL,EPIC
DAL_433,Lampe-fange,Rudy Siswanto,SHAMAN,1,2,1,DALARAN,MINION,RARE
DAL_434,Garde arcanique,Jakub Kasper,NEUTRAL,3,5,6,DALARAN,MINION,RARE
DAL_538,Saboteur sournois,Dave Allsop,NEUTRAL,6,5,6,DALARAN,MINION,EPIC
DAL_539,Mage saccage-soleil,Zoltan Boros,NEUTRAL,5,4,4,DALARAN,MINION,RARE
DAL_544,Vendeuse de potions,Rafael Zanchetin,NEUTRAL,1,1,1,DALARAN,MINION,COMMON
DAL_546,Barista Lynchen,Zoltan Boros,NEUTRAL,5,4,5,DALARAN,MINION,LEGENDARY
DAL_548,Élémentaire d’azérite,Luca Zontini,NEUTRAL,5,2,7,DALARAN,MINION,EPIC
DAL_550,Limon des Entrailles,Danny Dai,NEUTRAL,7,3,5,DALARAN,MINION,RARE
DAL_551,Fier défenseur,Arthur Bozonnet,NEUTRAL,4,2,6,DALARAN,MINION,COMMON
DAL_553,Grand méchant archimage,Mauricio Herrera,NEUTRAL,10,6,6,DALARAN,MINION,EPIC
DAL_554,Chef Nomi,Sean McNally,NEUTRAL,7,6,6,DALARAN,MINION,LEGENDARY
DAL_558,Archimage Vargoth,James Ryman,NEUTRAL,4,2,6,DALARAN,MINION,LEGENDARY
DAL_560,Aubergiste héroïque,Maria Trepalina,NEUTRAL,8,4,4,DALARAN,MINION,COMMON
DAL_561,Diablotin géant,James Ryman,WARLOCK,10,8,8,DALARAN,MINION,EPIC
DAL_563,Sous-fifre enthousiaste,Jim Nelson,WARLOCK,4,2,2,DALARAN,MINION,RARE
DAL_565,Démon supérieur de portail,Nicola Saviori,NEUTRAL,6,5,6,DALARAN,MINION,EPIC
DAL_566,Scribe excentrique,Charlene LeScanff,NEUTRAL,6,6,4,DALARAN,MINION,COMMON
DAL_568,Bénédiction sancteforge,Vladimir Kafanov,PALADIN,2,,,DALARAN,SPELL,COMMON
DAL_570,Ne lâchez rien !,Mauricio Herrera,PALADIN,1,,,DALARAN,SPELL,COMMON
DAL_571,Lame mystérieuse,Vlad Botos,PALADIN,2,2,,DALARAN,WEAPON,RARE
DAL_573,Commandant Rhyssa,Luke Mancini,PALADIN,3,4,3,DALARAN,MINION,LEGENDARY
DAL_575,Khadgar,Evgeniy Zagumennyy,MAGE,2,2,2,DALARAN,MINION,LEGENDARY
DAL_576,Trimage du Kirin Tor,Zoltan Boros,MAGE,4,3,3,DALARAN,MINION,RARE
DAL_577,Faisceau de givre,Alex Garner,MAGE,1,,,DALARAN,SPELL,COMMON
DAL_578,Pouvoir de la création,Zoltan Boros,MAGE,8,,,DALARAN,SPELL,EPIC
DAL_581,Nozari,Arthur Gimaldinov,PALADIN,10,4,12,DALARAN,MINION,LEGENDARY
DAL_582,Garde-portail,Nicola Saviori,NEUTRAL,4,5,2,DALARAN,MINION,RARE
DAL_587,Chatoyaile,Cecile He,HUNTER,1,1,1,DALARAN,MINION,RARE
DAL_589,Partie de chasse,Jim Nelson,HUNTER,5,,,DALARAN,SPELL,RARE
DAL_592,Défonce-Crânes,MAR Studio,NEUTRAL,8,3,12,DALARAN,MINION,EPIC
DAL_602,Rebondissement,Arthur Gimaldinov,WARLOCK,2,,,DALARAN,SPELL,RARE
DAL_603,Cyclone de mana,Ware Li,MAGE,2,2,2,DALARAN,MINION,EPIC
DAL_604,Ursidotron,Zoltan Boros,HUNTER,3,3,3,DALARAN,MINION,COMMON
DAL_605,Diablotinferno,Chris Hayes,WARLOCK,3,,,DALARAN,SPELL,RARE
DAL_606,Génie du M.A.L.,Rudy Siswanto,WARLOCK,2,2,2,DALARAN,MINION,COMMON
DAL_607,Gangreseigneur Betrug,Nicola Saviori,WARLOCK,8,5,7,DALARAN,MINION,LEGENDARY
DAL_608,Tour de magie,Ivan Fomin,MAGE,1,,,DALARAN,SPELL,RARE
DAL_609,Kalecgos,Chris Rahn,MAGE,9,4,12,DALARAN,MINION,LEGENDARY
DAL_710,Âme des Murlocs,Jason Kang,SHAMAN,2,,,DALARAN,SPELL,COMMON
DAL_714,Receleuse des Entrailles,Arthur Bozonnet,ROGUE,2,2,3,DALARAN,MINION,RARE
DAL_716,Vendetta,Jim Nelson,ROGUE,4,,,DALARAN,SPELL,RARE
DAL_719,Tak Nozstache,Rafael Zanchetin,ROGUE,7,6,6,DALARAN,MINION,LEGENDARY
DAL_720,Pioche-Cire,Jason Kang,ROGUE,4,4,,DALARAN,WEAPON,EPIC
DAL_721,Catrina Muerte,Mike Sass,PRIEST,7,6,8,DALARAN,MINION,LEGENDARY
DAL_723,Mots interdits,J. Axer,PRIEST,0,,,DALARAN,SPELL,RARE
DAL_724,Résurrection de masse,Arthur Bozonnet,PRIEST,9,,,DALARAN,SPELL,RARE
DAL_726,Branchie-Rasoir,Alex Horley Orlandelli,SHAMAN,5,4,4,DALARAN,MINION,LEGENDARY
DAL_727,Appel de l’aventure,Eva Widermann,PALADIN,3,,,DALARAN,SPELL,RARE
DAL_728,Fuite audacieuse,L. Lullabi & K. Turovec,ROGUE,1,,,DALARAN,SPELL,COMMON
DAL_729,Madame Lazul,J. Axer,PRIEST,3,3,2,DALARAN,MINION,LEGENDARY
DAL_731,Duel !,Konstantin Turovec,PALADIN,5,,,DALARAN,SPELL,EPIC
DAL_732,Gardien Stalladris,James Ryman,DRUID,2,2,3,DALARAN,MINION,LEGENDARY
DAL_733,Gardiennes du Rêve,L. Lullabi & K. Turovec,DRUID,2,,,DALARAN,SPELL,RARE
DAL_735,Bibliothécaire de Dalaran,Sean McNally,NEUTRAL,2,2,3,DALARAN,MINION,COMMON
DAL_736,Archiviste Elysiana,James Ryman,NEUTRAL,8,7,7,DALARAN,MINION,LEGENDARY
DAL_742,Tempête tourbillonnante,Wayne Wu,NEUTRAL,8,6,6,DALARAN,MINION,EPIC
DAL_743,Monture huran des Parias,Matt Dixon,NEUTRAL,2,2,1,DALARAN,MINION,COMMON
DAL_744,Enragé sans-visage,Anton Zemskov,NEUTRAL,3,5,1,DALARAN,MINION,COMMON
DAL_747,Maître de vol,Evgeniy Dlinnov,NEUTRAL,3,3,4,DALARAN,MINION,COMMON
DAL_748,Réservoir de mana,Jakub Kasper,NEUTRAL,2,0,6,DALARAN,MINION,COMMON
DAL_749,Personnage récurrent,Matt Dixon,NEUTRAL,5,3,6,DALARAN,MINION,RARE
DAL_751,Invocateur fou,Konstantin Turovec,NEUTRAL,6,4,4,DALARAN,MINION,RARE
